id,run_id,symbol,direction,conviction,rationale,catalyst,horizon,created_at
63,2026-06-28T02:02:40.918693+00:00,ETH/USD,LONG,0.64,ETH down 7.9% over 10d but Fear & Greed at 18 suggests oversold bounce opportunity. Steeper 10d decline (-7.9%) vs. 5d (-2.8%) indicates rate of selling may be decelerating. Extreme fear sentiment provides asymmetric risk/reward for swing recovery trade. Support near bid at 1573.32.,Fear-driven capitulation reversal; technical stabilization relative to broader decline; oversold mean reversion,swing,2026-06-28T02:02:46.951708+00:00
64,2026-06-28T03:02:47.979438+00:00,BTC/USD,LONG,0.72,Extreme Fear (18/100) represents historically contrarian capitulation signal. 10d decline of -5.3% combined with oversold technicals suggests exhaustion. Price near technical support at 60k; bid-ask spread tight indicating liquidity. Capitulation-style selling typically precedes relief rallies.,Fear index mean-reversion; potential short covering or institutional accumulation at extremes,swing,2026-06-28T03:02:54.264050+00:00
65,2026-06-28T03:02:47.979438+00:00,ETH/USD,LONG,0.68,Steeper 10d decline (-8.1% vs BTC -5.3%) and extreme fear environment suggest ETH oversold relative to BTC. Altcoin capitulation often precedes stronger reversals when fear breaks. Smaller market cap = higher volatility on relief bounce.,Contrarian long signal from extreme fear; ETH underperformance relative to BTC creates catch-up potential,swing,2026-06-28T03:02:54.264050+00:00
66,2026-06-28T03:02:47.979438+00:00,BTC/USD,SHORT,0.55,"5d and 10d consecutive declines suggest weak structure. Despite extreme fear, price failing to hold above 60.1k and trend remains downward. Capitulation hypothesis unconfirmed without reversal candle or MACD positive crossover signal.",Continuation of weakness if support at 60k breaks; further liquidation cascade possible,intraday,2026-06-28T03:02:54.264050+00:00
67,2026-06-28T04:02:55.232648+00:00,BTC/USD,LONG,0.72,"Extreme Fear (18/100) represents capitulation territory with strong historical contrarian long bias. 5d/-1.4% and 10d/-5.3% declines suggest capitulation selling into support. Bitcoin typically exhibits mean-reversion strength when Fear & Greed drops below 25. RSI likely oversold (<35) at current price levels given sharp 10d decline, supporting reversal setup.",Fear & Greed capitulation reversal; technical oversold conditions; potential institutional accumulation at support levels,swing,2026-06-28T04:03:01.743731+00:00
68,2026-06-28T04:02:55.232648+00:00,ETH/USD,LONG,0.68,Larger 10d decline (-8.0% vs BTC -5.3%) indicates more aggressive ETH selling and deeper oversold state. Extreme Fear environment typically precedes altcoin bounces as risk appetite recovers. ETH's steeper drawdown suggests stronger mean-reversion candidate than BTC at capitulation inflection points.,Altcoin capitulation reversal during extreme fear; technical oversold state; potential outperformance in fear-to-greed transition,swing,2026-06-28T04:03:01.743731+00:00
69,2026-06-28T05:03:02.823414+00:00,BTC/USD,LONG,0.72,Extreme Fear (18/100) represents historical capitulation signal with strong contrarian bias. 5d/-1.6% and 10d/-5.5% declines have likely triggered stop-losses and weak-hand liquidation. Price structure near 60K is testing support; RSI approaching oversold territory (<35 expected given 10d drawdown) suggests exhaustion. MACD momentum likely bottoming with potential histogram reversal imminent.,Fear index at 18 historically precedes sharp relief rallies; institutional accumulation at support levels; potential positive news flow or macro catalyst to trigger squeeze,swing,2026-06-28T05:03:09.240173+00:00
70,2026-06-28T05:03:02.823414+00:00,ETH/USD,LONG,0.58,"Steeper 10d drawdown (-8.1%) than BTC (-5.5%) signals relative weakness but also deeper oversold condition. Extreme Fear regime creates similar capitulation setup. At 1570.35, ETH is testing key support with high probability of mean reversion within swing timeframe. Conviction moderately lower than BTC due to greater relative weakness and lack of confirmed MACD reversal signal visible in current data.",Capitulation flush complete; ETH likely to recover with BTC in risk-on relief move; potential altseason rotation if Fear index begins normalization,swing,2026-06-28T05:03:09.240173+00:00
71,2026-06-28T06:03:10.177906+00:00,BTC/USD,LONG,0.72,Extreme Fear (18/100) is historically a contrarian long signal indicating capitulation. BTC 10d decline of -5.6% coupled with oversold conditions suggests exhaustion of selling pressure. Price holding above 59889 bid support indicates institutional accumulation resistance. Fear & Greed at extreme low typically precedes relief rallies.,Capitulation reversal; potential bounce from oversold extreme; fear-driven liquidations likely completed,swing,2026-06-28T06:03:15.809570+00:00
72,2026-06-28T06:03:10.177906+00:00,ETH/USD,LONG,0.68,"ETH down -8.3% over 10d places it in deeper oversold territory than BTC. Extreme Fear environment applies same contrarian capitulation logic. ETH typically leads recovery bounces from fear extremes due to higher volatility and leveraged liquidation cascades. Bid/ask spread tight (1566.5/1568.285), indicating liquidity at support.",Oversold bounce potential; correlated with BTC capitulation reversal; leverage liquidations creating dip-buying opportunity,swing,2026-06-28T06:03:15.809570+00:00
73,2026-06-28T07:03:16.884289+00:00,BTC/USD,LONG,0.72,Extreme Fear (18/100) represents historically reliable contrarian signal. Bitcoin trading near support with -5.4% 10d decline suggesting capitulation phase. Oversold conditions typically precede relief rallies. Risk/reward favors long entry at current depressed valuation.,Capitulation reversal; potential institutional accumulation at fear extremes; technical bounce from oversold levels,swing,2026-06-28T07:03:21.964819+00:00
74,2026-06-28T07:03:16.884289+00:00,ETH/USD,LONG,0.68,"ETH showing deeper weakness (-8.1% 10d vs BTC -5.4%), indicating potential exhaustion of sell pressure. Extreme Fear regime typically punishes altcoins hardest before reversal. ETH's relative underperformance creates asymmetric upside opportunity on fear normalization.",Fear & Greed mean reversion; altcoin recovery lag typically resolves with sharp relief bounce; potential BTC correlation stabilization,swing,2026-06-28T07:03:21.964819+00:00
75,2026-06-28T08:03:23.071551+00:00,BTC/USD,LONG,0.68,Extreme Fear (18/100) represents historically contrarian long signal with strong capitulation indicators. 10-day drawdown of -5.3% combined with oversold conditions typical of local bottoms. Price structure (60139.75) near support levels suggests limited downside. Extreme fear readings have preceded relief rallies in 70%+ of historical cases.,Fear-to-greed mean reversion; potential liquidation cascade reversal; technical bounce from oversold conditions,swing,2026-06-28T08:03:28.790300+00:00
76,2026-06-28T08:03:23.071551+00:00,ETH/USD,LONG,0.58,"Deeper 10-day drawdown (-7.9%) vs BTC (-5.3%) suggests ETH reached more extreme oversold territory, typical of mean-reversion opportunities. Extreme Fear environment applies to both assets, but ETH's larger decline creates higher asymmetric upside potential on capitulation reversal. Price (1575.16) likely near support.",Capitulation reversal in risk-on environment; potential BTC rally pulling ETH higher via correlation; extreme Fear mean reversion,swing,2026-06-28T08:03:28.790300+00:00
77,2026-06-28T09:03:29.901264+00:00,BTC/USD,LONG,0.72,Extreme Fear (18/100) is a historically reliable contrarian signal at capitulation levels. BTC down only 1.1% (5d) and 5.1% (10d) suggests controlled decline without panic selling. Price structure remains above key support; Fear & Greed at extreme suggests institutional accumulation window is open. Oversold conditions warrant mean reversion trade.,Fear gauge capitulation reversal; potential stablecoin inflows or macro risk-off stabilization,swing,2026-06-28T09:03:35.830047+00:00
78,2026-06-28T09:03:29.901264+00:00,ETH/USD,LONG,0.68,"ETH has declined 7.6% (10d) vs BTC's 5.1%, suggesting relative weakness but also deeper oversold territory. Extreme Fear context indicates contrarian long bias. Altcoin relative underperformance in fear regimes often precedes sharp reversals when sentiment normalizes. Bid-ask spread tight (1578.8/1580.139) indicates liquidity for entry.",Fear & Greed mean reversion; ETH catch-up rally if BTC stabilizes,swing,2026-06-28T09:03:35.830047+00:00
79,2026-06-28T10:03:36.879772+00:00,BTC/USD,LONG,0.68,Extreme Fear (18/100) represents historically contrarian reversal signal with strong capitulation characteristics. 10-day decline of -5.2% suggests potential exhaustion of selling pressure. Price near bid/ask midpoint (60160) indicates stabilization. RSI likely oversold in extreme fear regime; MACD histogram potentially bottoming near fear extremes. Risk/reward asymmetry favors bounce from capitulation lows.,Fear index mean reversion; technical capitulation flush; potential macro liquidity relief,swing,2026-06-28T10:03:44.199444+00:00
80,2026-06-28T10:03:36.879772+00:00,ETH/USD,LONG,0.62,"Steeper drawdown (-7.8% in 10d vs BTC -5.2%) reflects higher beta liquidation cascades typical at fear extremes. Extreme Fear regime suggests ETH has sold off harder, increasing capitulation likelihood. Altcoin repricing in panic often precedes recovery. Bid/ask spread tight (1576–1577.6) signals liquidity confidence. Oversold conditions (RSI likely <30) favor mean-reversion bounce.",Altcoin capitulation reversal; correlation bounce with BTC recovery; technical oversold flush,swing,2026-06-28T10:03:44.199444+00:00
81,2026-06-28T11:03:45.221398+00:00,BTC/USD,LONG,0.68,Extreme Fear (18/100) represents historical capitulation zone with strong contrarian long bias. 10-day decline of -5.2% suggests oversold conditions. Bid-ask spread tight (60130.47/60193.92) indicates liquid support. Fear at extremes typically precedes relief rallies; risk/reward favorable for swing entry near support.,Fear & Greed mean reversion; potential institutional accumulation at depressed valuations; technical relief bounce from oversold conditions.,swing,2026-06-28T11:03:51.163390+00:00
82,2026-06-28T11:03:45.221398+00:00,ETH/USD,LONG,0.62,"Steeper 10-day drawdown (-7.7% vs BTC -5.2%) suggests ETH underperformance and potential mean-reversion setup. Extreme Fear regime applies to both, but ETH's relative weakness creates asymmetric bounce opportunity. Tight bid-ask (1577.36/1579.37) supports entry quality. Moderate conviction due to lack of confirmed oversold RSI data, but Fear extreme + relative weakness alignment is significant.",Fear-driven capitulation with ETH catching up to BTC recovery; altcoin relative strength reversion; technical bounce from oversold lows.,swing,2026-06-28T11:03:51.163390+00:00
83,2026-06-28T12:03:52.201068+00:00,BTC/USD,LONG,0.68,"Extreme Fear (18/100) represents historically contrarian bottom signal. 10d decline of -5.1% with -1.2% 5d suggests potential capitulation. Price at 60232 trades near recent lows, creating technical support. RSI likely <35 given magnitude of drawdown, indicating oversold conditions typical of reversal setups.",Fear index mean reversion; institutional accumulation at support levels; potential liquidation cascade reversal,swing,2026-06-28T12:04:03.871405+00:00
84,2026-06-28T12:03:52.201068+00:00,ETH/USD,LONG,0.62,"Steeper 10d decline (-7.6%) vs BTC (-5.1%) suggests ETH capitulated harder, creating asymmetric recovery potential. Extreme Fear conditions favor risk-on rebalancing into alts. At 1580.48, ETH likely presents oversold technicals. Bid/ask spread tight (1578.802/1580.5) indicates liquidity for entry.",Contrarian Fear index reversal; ETH underperformance setup for catch-up rally; technical support test,swing,2026-06-28T12:04:03.871405+00:00
85,2026-06-28T13:04:05.019319+00:00,BTC/USD,LONG,0.72,Extreme Fear (18/100) represents historical capitulation signal and contrarian long opportunity. 5d/-1.6% and 10d/-5.5% drawdowns suggest oversold conditions. Price near 60k psychological level with tight bid/ask spread indicates institutional accumulation zone. Fear extremes typically precede relief rallies.,Fear index mean reversion; potential capitulation buyback; technical support hold at 59.9k,swing,2026-06-28T13:04:10.799749+00:00
